State_UT,District_ID,Empowerment_Dimension,Female_Literacy_Percent,Female_LFPR_Percent,Girls_Secondary_Edu_Percent,Women_Bank_Account_Percent,Women_Digital_Access_Percent,Empowerment_Score,Data_Timestamp,Women_Educated_Per_Year,Women_Economic_Contributors,Women_Economic_Growth_Contribution_Percent,Women_Lack_of_Education_Percent,RealTime_Empowerment_Index,Risk_Level,Future_Empowerment_Index
Odisha,5478,Health,0.9854963740935232,0.8902225556389096,0.9495899179835967,0.27300000000000013,0.46323161580790384,0.627,2024-02-20 01:01:00,469946,115311,0.5763636363636363,0.9323484975658889,0.7243217996362085,Low Risk,0.7421080319085624
Telangana,9495,Education,0.6706676669167289,0.9129782445611401,0.32846569313862783,0.1180000000000001,0.8727697181924295,0.101,2024-02-20 01:28:00,526672,290798,0.6581818181818182,0.30434782608695665,0.5522015667253859,Moderate Risk,0.5750587095825288
Odisha,9698,Health,0.43385846461615385,0.08527131782945735,0.8925785157031407,0.46250000000000013,0.35250958812739697,0.254,2024-02-20 02:01:00,184625,131318,0.13818181818181818,0.8096357226792009,0.4535050610195955,Moderate Risk,0.47636220387673833
Telangana,4841,Health,0.7369342335583897,0.3040760190047511,0.8297659531906383,0.8295000000000003,0.4182091045522761,0.634,2024-02-20 02:49:00,67593,192749,0.5272727272727272,0.8134967265402049,0.6370363948741412,Moderate Risk,0.659893537731284
Odisha,6607,Education,0.2503125781445359,0.011502875718929773,0.2950590118023606,0.7075,0.6633316658329164,0.599,2024-02-20 03:13:00,216426,282028,0.5309090909090909,0.4106093671311063,0.40988922707699144,Moderate Risk,0.4327463699341342
West Bengal,6692,Digital Inclusion,0.6289072268067013,0.41960490122530636,0.6491298259651932,0.7232500000000002,0.4287143571785892,0.318,2024-02-20 03:19:00,240307,9984,0.6436363636363637,0.5628672150411281,0.5794442699790403,Moderate Risk,0.6023014128361832
Karnataka,2133,Education,0.9364841210302575,0.1740435108777194,0.20644128825765162,0.08100000000000018,0.575621143905286,0.865,2024-02-20 05:08:00,356968,29053,0.02181818181818182,0.32902467685076386,0.33206184610569434,High Risk,0.354918988962837
Odisha,1545,Economic,0.8574643660915227,0.34608652163040754,0.07381476295259048,0.7040000000000002,0.15507753876938468,0.921,2024-02-20 06:53:00,387877,398545,0.6854545454545453,0.19993285210676526,0.43169008385788793,Moderate Risk,0.45454722671503067
West Bengal,5312,Economic,0.5398849712428104,0.025506376594148505,0.30446089217843575,0.4792500000000002,0.11072202768050687,0.598,2024-02-20 11:02:00,542660,274799,0.7054545454545454,0.30938391807957033,0.35352324731857393,High Risk,0.37638039017571673
Uttar Pradesh,7812,Education,0.742685671417854,0.4593648412103024,0.06281256251250256,0.6327500000000001,0.6843421710855427,0.786,2024-02-20 11:51:00,454593,199782,0.45818181818181813,0.16081920429746532,0.45727946695792643,Moderate Risk,0.48013660981506917
Tamil Nadu,3889,Digital Inclusion,0.3770942735683922,0.025756439109777485,0.1882376475295059,0.70425,0.753376688344172,0.245,2024-02-20 13:29:00,501470,151283,0.24363636363636368,0.22796709753231503,0.3600455013886466,High Risk,0.3829026442457893
West Bengal,3368,Health,0.13778444611152785,0.12278069517379342,0.7277455491098219,0.7949999999999999,0.6598299149574788,0.401,2024-02-20 16:41:00,140098,320006,0.3490909090909091,0.7267080745341615,0.5027056555682418,Moderate Risk,0.5255627984253847
Tamil Nadu,8676,Digital Inclusion,0.8072018004501125,0.06351587896974242,0.10722144428885783,0.20475,0.5107553776888444,0.517,2024-02-20 19:46:00,214158,368747,0.4945454545454546,0.22175591740809142,0.3442494104787291,High Risk,0.36710655333587167
Uttar Pradesh,2152,Digital Inclusion,0.6094023505876467,0.015753938484621144,0.37927585517103424,0.9550000000000001,0.6404869101217275,0.702,2024-02-20 19:46:00,533322,241173,0.4545454545454545,0.35403726708074545,0.48692882514160424,Moderate Risk,0.5097859679987469
West Bengal,3628,Safety,0.44886221555388817,0.3698424606151537,0.7279455891178237,0.2975000000000003,0.041187260296815076,0.08,2024-02-20 21:47:00,206428,160943,0.13272727272727272,0.6404230317273796,0.3797839757197619,High Risk,0.4026411185769049
Rajasthan,5797,Safety,0.23705926481620399,0.9344836209052261,0.21324264852970587,0.8704999999999998,0.35984658996164753,0.907,2024-02-21 00:27:00,334945,56106,0.8818181818181817,0.2068155111633373,0.5291094024563289,Moderate Risk,0.5519665453134718
Rajasthan,5759,Education,0.3868467116779195,0.7836959239809953,0.8095619123824764,0.67475,0.7622144405536101,0.291,2024-02-21 01:22:00,439864,89141,0.4163636363636364,0.6817189860668121,0.6450216587179215,Moderate Risk,0.6678788015750644
Tamil Nadu,1061,Safety,0.44936234058514635,0.821705426356589,0.676735347069414,0.87025,0.7525429381357346,0.846,2024-02-21 01:35:00,32183,189901,0.82,0.6308544569414135,0.7173500727268997,Low Risk,0.7402072155840426
Uttar Pradesh,1541,Safety,0.4498624656164041,0.2280570142535634,0.16923384676935394,0.2947500000000003,0.9774887443721861,0.014,2024-02-21 07:25:00,482630,174260,0.13454545454545455,0.1930501930501931,0.3495696740867365,High Risk,0.3656427106049955
Karnataka,1756,Safety,0.11777944486121528,0.7414353588397098,0.06141228245649133,0.5550000000000002,0.7181924295481074,0.46,2024-02-21 11:33:00,157883,101132,0.8945454545454545,0.17643108947456787,0.46639943710364945,Moderate Risk,0.48925657996079236
Rajasthan,5453,Safety,0.8154538634658666,0.38659664916229053,0.43208641728345687,0.90875,0.3990328497582124,0.257,2024-02-21 12:05:00,381533,320045,0.8745454545454545,0.3679704549269768,0.5977765270203225,Moderate Risk,0.6206336698774653
Odisha,7644,Digital Inclusion,0.7071767941985496,0.7101775443860965,0.15183036607321476,0.18724999999999992,0.3013173253293313,0.94,2024-02-21 15:36:00,263098,289984,0.10545454545454547,0.23149236192714473,0.34209984819555456,High Risk,0.3649569910526974
Tamil Nadu,9001,Education,0.5948987246811701,0.42585646411602895,0.25005001000200044,0.73875,0.14623978655994663,0.987,2024-02-21 15:42:00,538567,42945,0.4490909090909091,0.2836998489172403,0.41265510619532797,Moderate Risk,0.43551224905247077
Uttar Pradesh,8938,Digital Inclusion,0.7256814203550888,0.9752438109527382,0.8335667133426687,0.59775,0.19526429881607466,0.329,2024-02-21 15:54:00,271889,147924,0.5454545454545454,0.815175423871076,0.6697337446845987,Moderate Risk,0.6904132002627793
Maharashtra,4545,Economic,0.14878719679919983,0.2413103275818954,0.661132226445289,0.8895,0.15357678839419697,0.664,2024-02-21 18:03:00,61879,262716,0.9709090909090908,0.6014772536511667,0.5238132691115485,Moderate Risk,0.5466704119686914
Kerala,8188,Health,0.977994498624656,0.2808202050512628,0.596119223844769,0.03699999999999992,0.8866099716524928,0.98,2024-02-21 19:37:00,538181,394791,0.38,0.510156118851771,0.5241000025749931,Moderate Risk,0.5429579313428993
Bihar,8171,Health,0.008502125531382854,0.29582395598899713,0.13402680536107225,0.3122499999999999,0.16441554110388534,0.75,2024-02-21 21:41:00,24611,260758,0.3727272727272727,0.20144367970454935,0.21274134005959425,High Risk,0.23559848291673705
Odisha,7147,Safety,0.15953988497124283,0.4693673418354589,0.8415683136627325,0.6360000000000001,0.3189928297482074,0.983,2024-02-21 22:57:00,558212,56109,0.630909090909091,0.8443847574282357,0.5572517455078526,Moderate Risk,0.5801088883649957
Bihar,6828,Economic,0.3535883970992748,0.5878969742435608,0.17023404680936183,0.07725000000000026,0.6763381690845421,0.912,2024-02-22 03:16:00,493924,366738,0.870909090909091,0.16803760282021163,0.4148934687094346,Moderate Risk,0.4377506115665775
Karnataka,2097,Health,0.6471617904476119,0.8977244311077768,0.020404080816163295,0.8265000000000002,0.7625479406369852,0.64,2024-02-22 06:33:00,510202,149958,0.68,0.07990599294947132,0.5591777479940012,Moderate Risk,0.582034890851144
Uttar Pradesh,5517,Safety,0.10377594398599643,0.3610902725681421,0.5873174634926985,0.3327500000000001,0.045189261297315264,0.35,2024-02-22 10:53:00,97699,268475,0.630909090909091,0.6036595601812994,0.38067022749064894,High Risk,0.40352737034779196
Odisha,8288,Digital Inclusion,0.5768942235558889,0.7039259814953738,0.320264052810562,0.5850000000000004,0.527263631815908,0.614,2024-02-22 11:23:00,43164,222208,0.19454545454545455,0.333221420177942,0.46301639491444707,Moderate Risk,0.4858735377715899
Rajasthan,4184,Safety,0.0332583145786447,0.09152288072018006,0.3698739747949591,0.8217500000000002,0.25462731365682834,0.362,2024-02-22 20:00:00,254579,399689,0.1781818181818182,0.3256672821890214,0.29641165487449317,High Risk,0.31926879773163597
Tamil Nadu,5604,Education,0.9757439359839961,0.9739934983745937,0.19903980796159237,0.7879999999999998,0.8044022011005504,0.175,2024-02-23 02:07:00,66469,344662,0.3236363636363636,0.20396172570085624,0.6098253618225646,Moderate Risk,0.6270057283427659
Tamil Nadu,7767,Education,0.3488372093023253,0.42035508877219296,0.9877975595119024,0.6435,0.7083541770885443,0.542,2024-02-23 02:08:00,412549,115468,0.6145454545454545,0.854289071680376,0.6539540801286851,Moderate Risk,0.6768112229858281
Maharashtra,9114,Digital Inclusion,0.24956239059764918,0.5996499124781194,0.7721544308861772,0.2842500000000001,0.9613139903284976,0.127,2024-02-23 06:51:00,266950,135663,0.5527272727272727,0.731408427060601,0.5930094891540454,Moderate Risk,0.611393204821403
Kerala,2569,Digital Inclusion,0.3430857714428608,0.344836209052263,0.7141428285657132,0.5470000000000002,0.4232116058029014,0.501,2024-02-23 08:19:00,185877,281029,0.9854545454545455,0.6852442504616418,0.577567887254275,Moderate Risk,0.600425030111418
West Bengal,4656,Safety,0.969242310577644,0.7674418604651161,0.2254450890178037,0.10050000000000003,0.24045356011338992,0.45,2024-02-23 12:35:00,598525,246124,0.9672727272727274,0.31777740473392646,0.5125904217400867,Moderate Risk,0.5326986630861377
Bihar,1784,Safety,0.9737434358589647,0.7801950487621905,0.01640328065613128,0.84125,0.5264298816074705,0.465,2024-02-23 18:26:00,441371,263534,0.3109090909090909,0.10088970958536192,0.5071172067684586,Moderate Risk,0.5265824302171777
Maharashtra,1149,Safety,0.7499374843710926,0.1090272568142035,0.04260852170434093,0.2629999999999999,0.5110888777722195,0.699,2024-02-23 19:01:00,212805,273823,0.9636363636363635,0.09165687426557001,0.39013648265197,High Risk,0.4129936255091126
Maharashtra,7306,Digital Inclusion,0.5673918479619904,0.6636659164791197,0.37107421484296865,0.4357500000000003,0.5919626479906618,0.688,2024-02-24 01:25:00,551093,159964,0.2963636363636364,0.3424542554977339,0.4669517884480158,Moderate Risk,0.4898089313051587
Rajasthan,9626,Safety,0.08602150537634423,0.0057514378594648585,0.8041608321664333,0.7792500000000002,0.09738202434550602,0.512,2024-02-24 03:19:00,119969,184378,0.4636363636363636,0.8314587879805271,0.438237278766377,Moderate Risk,0.46109442162352
Tamil Nadu,3694,Digital Inclusion,0.4043510877719432,0.7074268567141784,0.9723944788957792,0.30225000000000013,0.005169251292312826,0.016,2024-02-24 06:02:00,460403,21675,0.08181818181818182,0.8314587879805271,0.47212409206756034,Moderate Risk,0.4949812349247035
Rajasthan,4537,Education,0.7941985496374091,0.9182295573893473,0.7395479095819164,0.06625000000000014,0.19226279806569946,0.563,2024-02-24 08:16:00,468423,295066,0.5709090909090909,0.754406580493537,0.5765434980109999,Moderate Risk,0.5994006408681432
Uttar Pradesh,5219,Safety,0.3888472118029507,0.8394598649662415,0.6327265453090618,0.9047499999999999,0.3396698349174587,0.789,2024-02-24 08:36:00,259704,198707,0.8254545454545454,0.5914050696659393,0.6460447245880282,Moderate Risk,0.6689018674451712
Tamil Nadu,5711,Health,0.9972493123280821,0.21655413853463368,0.7569513902780558,0.48324999999999996,0.22144405536101375,0.067,2024-02-24 09:51:00,206976,366529,0.3981818181818182,0.7565888870236697,0.5471742288153247,Moderate Risk,0.563281469911313
Maharashtra,9180,Education,0.35658914728682145,0.48312078019504867,0.3086617323464693,0.7017500000000001,0.06453226613306651,0.066,2024-02-24 10:41:00,535206,280558,0.6509090909090909,0.4191707235185498,0.4263905343412924,Moderate Risk,0.4492476771984353
Telangana,5498,Economic,0.31657914478619653,0.951237809452363,0.5877175435087016,0.5077500000000001,0.8976154744038684,0.848,2024-02-24 11:42:00,420752,200229,0.62,0.5118348161826424,0.627533541190539,Moderate Risk,0.6503906840476817
Bihar,4119,Safety,0.24606151537884458,0.26331582895723926,0.6173234646929386,0.2300000000000002,0.9798232449558112,0.924,2024-02-24 12:02:00,228547,325201,0.5072727272727273,0.5568239046499917,0.48580295512965044,Moderate Risk,0.5015424915645346
Telangana,7801,Economic,0.5493873468367092,0.9129782445611401,0.7619523904780958,0.16175000000000006,0.623978655994664,0.088,2024-02-24 13:28:00,539515,282525,0.5254545454545455,0.6766828940741985,0.6017405824856219,Moderate Risk,0.624597725342765
Uttar Pradesh,3388,Health,0.36584146036509124,0.5481370342585646,0.061612322464492886,0.5975000000000001,0.9959979989994997,0.032,2024-02-24 14:53:00,74308,56304,0.630909090909091,0.20144367970454935,0.48592022667161267,Moderate Risk,0.49934908395739835
Maharashtra,2700,Economic,0.6049012253063266,0.14503625906476614,0.44228845769153824,0.7047500000000002,0.34033683508420876,0.166,2024-02-24 16:45:00,351214,309902,0.3290909090909091,0.40271948967601146,0.4241604537019658,Moderate Risk,0.44701759655910855
Telangana,4794,Safety,0.9842460615153787,0.9909977494373594,0.6881376275255053,0.38724999999999987,0.7633816908454226,0.774,2024-02-24 21:10:00,582129,84077,0.5836363636363636,0.6316938056068491,0.7184776140809827,Low Risk,0.7320142125163059
Karnataka,9387,Safety,0.033758439609902435,0.13753438359589898,0.6083216643328666,0.4344999999999999,0.773886943471736,0.376,2024-02-24 22:35:00,252828,87091,0.4927272727272727,0.6677857982205808,0.4497877859940368,Moderate Risk,0.4726449288511797
Telangana,5538,Education,0.14953738434608654,0.008752188047011722,0.6195239047809562,0.07600000000000007,0.8259129564782389,0.034,2024-02-25 04:34:00,84185,287092,0.5218181818181818,0.6583850931677019,0.408561386948311,Moderate Risk,0.4314185298054539
Uttar Pradesh,2075,Education,0.34958739684921203,0.34133533383345827,0.5167033406681336,0.4225000000000003,0.5904618976154744,0.286,2024-02-25 06:43:00,138153,168348,0.6381818181818182,0.5417156286721505,0.4857836308314639,Moderate Risk,0.5086407736886068
Karnataka,9373,Education,0.5898974743685919,0.5553888472118029,0.7715543108621723,0.8160000000000003,0.51975987993997,0.537,2024-02-25 07:23:00,93026,357524,0.9672727272727274,0.7485311398354877,0.7097720542129646,Low Risk,0.7326291970701077
Maharashtra,3511,Safety,0.20930232558139528,0.33358339584896224,0.3830766153230647,0.3327500000000001,0.6980156745039184,0.055,2024-02-25 10:18:00,419341,333905,0.4163636363636364,0.40977001846567074,0.39755166658380686,High Risk,0.42040880944094966
Karnataka,2688,Safety,0.775443860965241,0.5616404101025256,0.9313862772554513,0.399,0.10621977655494408,0.912,2024-02-25 11:14:00,433860,101600,0.5963636363636363,0.829947960382743,0.6000002745177916,Moderate Risk,0.6228574173749347
Kerala,2130,Health,0.34408602150537626,0.5648912228057015,0.7767553510702141,0.629,0.8195764548941137,0.995,2024-02-25 11:48:00,87656,364152,0.3290909090909091,0.8022494544233675,0.6093784876842403,Moderate Risk,0.6322356305413833
West Bengal,1659,Digital Inclusion,0.8412103025756439,0.36409102275568883,0.5037007401480298,0.6484999999999999,0.5902951475737869,0.229,2024-02-25 13:47:00,471632,14421,0.9799999999999999,0.5294611381567904,0.6367511930299914,Moderate Risk,0.6596083358871342
Telangana,2778,Education,0.5221305326331582,0.3660915228807201,0.3652730546109222,0.5747499999999999,0.5807903951975987,0.099,2024-02-26 00:27:00,305979,182138,0.35090909090909095,0.4163169380560686,0.4537516477553655,Moderate Risk,0.4766087906125083
Karnataka,6131,Education,0.8909727431857966,0.8877219304826205,0.29325865173034593,0.24924999999999997,0.2634650658662665,0.447,2024-02-26 01:58:00,519488,121713,0.7418181818181818,0.39902635554809474,0.532216132661615,Moderate Risk,0.5550732755187581
Tamil Nadu,2165,Safety,0.3158289572393098,0.9479869967491872,0.6333266653330667,0.6652499999999999,0.6519926629981657,0.912,2024-02-26 03:08:00,200542,31592,0.054545454545454564,0.6132281349672654,0.5545941245474928,Moderate Risk,0.5774512674046357
Bihar,5958,Education,0.3025756439109777,0.6834208552138032,0.7689537907581516,0.129,0.12939803234950809,0.885,2024-02-26 04:41:00,76781,373721,0.6581818181818182,0.7904985731072688,0.49457553050307534,Moderate Risk,0.5174326733602185
Kerala,8373,Digital Inclusion,0.39534883720930214,0.7211802950737685,0.746749349869974,0.4704999999999999,0.8686009671502418,0.996,2024-02-26 04:52:00,149552,96494,0.9054545454545455,0.6691287560852779,0.6824232501204442,Moderate Risk,0.7052803929775873
Odisha,6042,Digital Inclusion,0.4541135283820954,0.8352088022005499,0.0788157631526305,0.65225,0.352176088044022,0.639,2024-02-26 04:52:00,445228,13012,0.3927272727272728,0.1304347826086958,0.4136751767307523,Moderate Risk,0.4365323195878952
Telangana,5158,Digital Inclusion,0.35483870967741926,0.2198049512378094,0.8243648729745949,0.2610000000000001,0.5824578956144738,0.001,2024-02-26 05:14:00,109378,216041,0.6272727272727273,0.8307873090481787,0.5286466379750291,Moderate Risk,0.5515037808321721
Odisha,1989,Health,0.4928732183045761,0.66591647911978,0.7623524704940989,0.8807500000000004,0.6126396531599133,0.586,2024-02-26 08:19:00,549778,82907,0.24181818181818185,0.724693637737116,0.625863377233381,Moderate Risk,0.6487205200905238
Bihar,9788,Health,0.15578894723680925,0.708677169292323,0.9267853570714144,0.14600000000000013,0.009504752376188086,0.584,2024-02-26 11:29:00,551740,26535,0.9109090909090908,0.940574114487158,0.5426056330532834,Moderate Risk,0.5654627759104266
Karnataka,6605,Education,0.8964741185296323,0.1552888222055514,0.23224644928985794,0.14024999999999999,0.5387693846923461,0.732,2024-02-26 11:37:00,98272,49408,0.06363636363636363,0.240053718314588,0.3238169795240484,High Risk,0.3466741223811912
